Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,CGPA,Dropout,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD
22.4,1,25857.0,1,4.64,87.8,1,32.3,0,1,4.3,3.14,2.76,0,1,0,0,0,0,0,0,0,1,0
23.3,0,36381.0,1,3.19,73.7,0,43.8,0,1,2.3,1.17,0.64,0,0,0,0,0,0,0,0,0,0,0
22.3,0,25000.0,1,4.16,84.3,2,31.5,0,0,4.6,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0
24.6,1,49184.0,0,3.55,84.8,1,23.7,0,1,6.6,1.77,1.86,0,0,0,0,0,0,0,0,0,1,0
21.9,1,25000.0,0,4.04,85.0,1,20.8,0,0,2.4,4.0,3.81,0,0,1,0,0,0,1,0,1,0,0
18.3,0,62449.0,1,5.2,70.2,0,36.6,0,1,6.0,1.7,1.24,0,0,0,1,0,1,0,0,0,1,0
24.0,0,75361.0,1,2.51,83.2,2,16.8,0,1,7.0,0.71,0.55,1,0,0,1,0,0,1,0,0,0,0
19.7,1,25000.0,1,1.73,77.5,1,34.2,0,0,8.0,0.93,0.91,1,0,0,1,0,1,0,0,0,0,0
23.0,0,25000.0,1,3.42,70.0,4,24.9,0,0,6.7,1.09,1.37,1,1,0,0,1,0,0,0,0,0,0
24.5,1,38041.0,1,5.44,91.7,1,19.9,0,0,6.0,1.76,2.09,1,1,0,0,1,0,0,0,1,0,0
22.0,0,25000.0,0,2.83,79.7,3,19.7,0,1,5.8,1.25,1.99,0,0,0,0,0,0,0,0,1,0,0
17.7,1,25000.0,1,3.33,79.9,7,41.6,1,1,3.3,3.71,3.65,0,0,1,0,1,0,0,0,0,0,0
19.0,1,57614.0,1,5.52,89.1,4,19.7,1,0,3.8,3.69,3.46,0,0,0,0,0,1,0,0,0,0,0
23.9,1,46285.0,1,5.8,90.2,1,26.6,1,1,2.4,4.0,3.89,0,0,0,0,0,0,0,0,0,1,0
20.6,1,97550.0,1,4.9,80.0,1,24.4,0,0,5.6,3.46,3.98,0,0,1,0,0,0,1,0,0,0,1
21.2,0,32941.0,1,4.53,82.2,2,42.7,0,0,6.3,0.28,0.12,1,1,0,0,0,1,0,0,0,0,0
22.7,0,25000.0,0,5.3,73.9,0,48.5,0,0,5.7,1.73,1.86,1,1,0,0,0,1,0,0,1,0,0
22.5,0,30661.0,0,3.46,74.5,2,40.9,0,0,6.0,2.16,2.1,1,0,0,0,0,0,1,0,0,0,0
21.6,1,27164.0,1,4.9,92.4,3,25.5,1,1,6.9,2.21,2.55,0,0,1,0,0,0,0,0,0,1,0
20.5,1,27394.0,1,2.96,82.4,1,34.1,0,0,3.1,2.08,2.27,0,0,1,0,0,0,0,1,1,0,0
20.3,1,29311.0,1,6.1,89.8,3,19.1,1,0,5.6,3.4,3.11,0,1,0,0,0,1,0,0,0,0,0
22.9,1,25000.0,1,5.36,80.7,2,32.5,1,0,5.9,2.52,2.47,0,0,0,1,0,0,0,1,0,1,0
22.2,0,35219.0,1,4.86,85.4,2,8.9,0,0,4.7,0.34,0.17,0,0,0,1,0,1,0,0,0,0,0
20.4,1,25000.0,1,3.56,68.1,1,32.8,1,0,1.7,2.52,2.94,0,0,0,1,0,0,0,1,0,1,0
23.4,0,25000.0,0,4.9,88.9,2,29.3,1,0,3.7,3.11,3.34,0,0,1,0,0,0,0,0,0,1,0
20.7,0,27686.0,1,3.98,81.8,1,35.3,1,0,4.6,1.65,1.63,0,0,0,0,0,0,0,1,1,0,0
19.1,1,25000.0,1,3.28,78.2,0,29.9,0,0,5.8,2.35,2.2,0,0,0,0,1,0,0,0,0,0,0
19.3,0,47164.0,1,4.76,87.0,3,40.0,0,0,5.6,3.02,2.83,0,1,0,0,1,0,0,0,0,1,0
18.8,1,29740.5,0,4.0,89.9,3,20.8,1,0,5.5,0.74,1.94,1,0,0,1,1,0,0,0,0,1,0
20.4,1,44434.0,1,5.15,78.8,3,39.1,1,1,7.2,1.12,0.81,0,0,0,1,0,1,0,0,0,0,0
23.7,0,25000.0,0,2.66,72.4,1,35.7,1,0,5.5,2.42,2.9,1,0,0,0,1,0,0,0,0,1,0
19.2,1,25000.0,1,4.95,95.3,4,43.1,1,0,5.7,3.94,3.97,0,0,0,1,0,0,1,0,0,0,0
21.4,1,40598.0,1,2.06,80.3,1,43.9,0,0,7.8,2.12,2.67,1,0,0,1,0,0,0,1,0,0,0
19.6,0,111178.0,0,3.46,66.6,2,18.6,0,1,7.9,0.62,0.54,1,1,0,0,0,0,0,1,0,1,0
20.4,1,31884.0,1,4.59,78.6,3,36.2,0,0,6.1,1.85,1.7,0,0,0,1,1,0,0,0,0,0,0
17.7,0,25000.0,1,5.13,85.6,2,16.0,0,0,8.6,0.96,0.07,1,0,0,0,0,0,0,1,1,0,0
20.5,1,52692.0,1,3.1,81.3,2,43.9,0,1,3.9,2.63,2.68,0,0,0,1,0,0,0,0,1,0,0
20.6,1,25870.0,1,2.8,81.0,3,19.8,0,0,5.4,1.0,0.89,0,1,0,0,0,0,0,0,0,1,0
22.2,0,31006.0,0,5.33,79.2,3,25.4,0,0,10.0,2.28,2.92,0,0,0,1,1,0,0,0,0,0,0
21.5,0,41553.0,1,6.47,78.6,2,32.6,0,0,6.8,1.72,1.21,0,1,0,0,0,0,0,1,0,0,0
18.4,1,25000.0,1,2.82,71.8,3,38.9,0,1,5.2,2.03,1.85,1,0,1,0,1,0,0,0,0,1,0
23.4,1,29849.0,0,0.6,71.6,0,34.5,1,1,5.7,1.32,0.96,0,1,0,0,0,1,0,0,0,1,0
21.5,0,29740.5,1,4.0,69.9,1,39.2,0,1,5.5,3.7,3.6,0,0,1,0,0,0,0,1,0,0,0
21.4,1,61889.0,1,3.81,91.8,0,30.1,0,0,8.5,1.02,0.92,0,0,0,1,0,0,1,0,0,0,0
21.0,0,45994.0,1,2.82,79.8,0,32.9,0,0,6.9,2.59,3.0,0,0,1,0,0,0,1,0,0,0,0
19.9,0,25000.0,1,4.08,93.1,2,8.8,0,0,5.4,2.38,2.06,0,0,0,1,0,0,0,1,0,1,0
21.5,0,63423.0,1,6.53,90.8,0,42.3,0,1,2.5,2.63,2.54,0,0,0,1,0,0,0,1,1,0,0
22.0,0,38938.0,1,4.85,80.9,1,26.5,1,0,4.2,0.82,0.63,0,0,0,0,0,0,1,0,0,0,0
17.2,0,25000.0,1,5.01,87.1,2,24.8,1,0,5.6,2.47,2.46,0,0,0,0,0,0,0,0,0,0,0
19.8,0,30744.0,0,4.21,85.9,1,53.2,0,0,5.3,3.37,2.96,0,0,0,0,0,0,1,0,0,0,0
20.4,0,55320.0,1,4.62,78.0,1,5.0,0,0,7.5,1.3,0.99,0,0,1,0,0,0,0,0,0,0,0
21.6,0,25000.0,1,6.21,64.7,4,31.1,1,0,5.1,1.52,1.05,1,0,0,0,0,0,0,0,1,0,0
23.6,1,67951.0,1,2.83,83.1,3,5.0,0,1,7.0,2.63,2.46,0,1,0,0,1,0,0,0,0,0,0
19.3,1,25000.0,1,4.99,87.6,2,34.1,1,0,2.9,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0
19.9,0,25000.0,1,3.95,77.6,1,21.6,0,0,4.6,0.56,0.72,0,1,0,0,1,0,0,0,0,0,0
19.9,0,25000.0,1,3.92,98.1,1,5.0,1,0,6.8,3.22,3.14,0,0,0,1,0,0,1,0,0,0,0
19.2,1,67925.0,1,2.51,90.3,2,43.1,0,0,9.2,3.32,3.5,0,0,0,1,0,1,0,0,0,0,0
20.2,1,25000.0,1,4.55,70.2,1,14.5,0,0,5.2,1.98,1.74,0,1,0,0,0,0,0,1,0,0,0
22.7,0,25000.0,0,4.76,80.4,1,41.4,0,0,7.0,1.71,1.92,1,0,1,0,0,1,0,0,0,0,1
18.7,0,38837.0,1,3.76,75.3,3,18.3,0,1,7.9,1.73,1.46,1,0,1,0,0,0,1,0,0,1,0
21.9,1,44210.0,1,5.88,79.1,0,24.4,0,0,7.2,1.47,1.66,1,0,1,0,0,0,0,0,0,0,0
17.3,0,44379.0,1,4.11,87.2,2,5.0,0,0,6.8,2.29,2.49,0,0,0,1,0,0,1,0,0,0,1
19.8,0,25266.0,1,1.24,80.0,1,35.1,0,0,4.9,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0
20.3,0,34638.0,1,4.71,77.4,1,23.1,0,0,8.2,1.4,1.35,0,1,0,0,0,1,0,0,0,0,0
24.7,0,25000.0,1,2.49,82.8,1,25.6,0,0,3.1,1.75,1.54,0,0,0,1,1,0,0,0,0,0,0
20.4,1,81217.0,1,5.86,88.1,2,28.9,0,0,3.2,3.66,3.51,0,0,0,1,0,0,1,0,0,1,0
17.0,0,59073.0,1,6.44,88.0,0,10.2,1,0,8.9,1.88,2.21,0,1,0,0,0,0,1,0,1,0,0
17.0,0,56941.0,1,5.31,86.9,1,38.3,1,0,6.2,1.88,2.21,0,1,0,0,1,0,0,0,0,0,0
21.1,0,47881.0,1,4.0,93.0,1,23.2,0,0,3.3,4.0,3.98,0,0,0,0,1,0,0,0,0,0,0
22.4,1,40613.0,1,4.78,81.3,2,57.5,1,0,2.9,3.36,3.2,0,0,0,0,0,1,0,0,0,0,0
21.8,1,25000.0,1,3.03,79.1,2,24.2,0,0,2.8,2.58,2.59,0,0,0,1,0,1,0,0,0,0,0
21.4,1,43477.0,1,4.8,80.8,2,25.3,1,0,9.2,0.39,0.08,1,0,0,1,0,0,1,0,1,0,0
23.6,1,31843.0,1,2.97,75.5,3,13.7,0,0,5.4,4.0,3.97,0,1,0,0,0,0,0,0,1,0,0
19.8,0,63451.0,1,6.44,75.3,2,10.6,1,0,4.6,2.42,2.45,0,0,1,0,0,0,1,0,0,1,0
23.0,0,48264.0,1,2.72,87.9,1,40.5,0,0,8.4,3.14,3.14,1,1,0,0,0,0,0,1,1,0,0
17.4,0,41367.0,1,1.87,88.6,3,42.7,0,0,6.0,0.67,1.03,0,1,0,0,0,1,0,0,0,0,0
19.0,0,25000.0,1,3.79,60.8,2,23.2,0,0,4.9,1.52,1.74,1,0,0,0,0,0,0,1,0,0,0
17.0,1,28187.0,1,4.77,89.5,1,31.5,0,0,7.4,4.0,3.96,0,0,0,1,0,0,0,1,0,1,0
20.4,0,29740.5,1,4.0,63.7,4,44.9,0,0,5.5,3.51,3.41,0,1,0,0,1,0,0,0,0,1,0
20.9,0,34593.0,1,3.06,76.9,4,33.5,0,1,6.6,0.36,0.9,1,0,0,1,0,0,0,0,0,0,0
21.3,0,25000.0,0,4.08,79.4,1,35.8,0,0,5.0,2.3,2.61,0,1,0,0,0,1,0,0,0,1,0
21.1,1,25196.0,0,4.0,71.9,5,31.0,1,1,3.9,2.88,2.62,0,0,1,0,1,0,0,0,0,1,0
19.0,0,39160.0,1,2.63,80.7,1,22.2,0,0,3.7,1.43,1.33,0,0,0,0,0,0,1,0,0,0,0
20.6,0,25000.0,1,2.7,97.3,3,34.6,1,0,5.7,2.71,2.65,0,0,1,0,0,0,0,0,0,1,0
17.7,1,31983.0,1,1.55,69.6,3,52.4,0,0,5.5,3.47,2.58,0,0,0,0,0,1,0,0,0,0,0
24.0,0,25000.0,1,5.99,86.9,0,23.8,0,0,6.4,2.76,2.71,0,0,0,0,1,0,0,0,0,0,1
20.3,0,25000.0,1,2.97,89.8,1,40.4,0,1,4.7,1.54,1.41,1,1,0,0,0,0,0,0,0,0,0
19.9,1,44074.0,1,1.29,86.7,1,32.2,1,0,7.8,1.22,0.97,0,0,0,0,0,1,0,0,0,0,0
24.5,0,25000.0,1,3.5,94.3,2,22.9,0,0,3.1,2.59,2.47,0,1,0,0,0,1,0,0,1,0,0
18.3,0,62783.0,1,5.58,89.9,3,40.7,0,0,6.3,2.78,2.6,1,1,0,0,0,0,0,0,0,0,1
18.5,0,53351.0,1,4.67,87.4,2,39.3,1,1,3.9,2.79,2.7,0,1,0,0,0,1,0,0,0,0,1
18.6,0,25313.0,0,4.66,90.3,5,37.0,0,1,5.1,2.87,3.09,0,0,1,0,0,0,1,0,0,1,0
20.9,0,179735.0,1,6.1,89.9,0,51.0,0,0,3.8,2.19,1.99,0,1,0,0,0,0,0,1,0,0,0
21.9,1,62684.0,1,5.35,79.2,0,52.0,0,1,4.8,4.0,3.52,0,0,0,0,1,0,0,0,0,0,0
22.6,1,25000.0,1,0.6,87.0,1,30.6,0,1,3.6,1.06,1.05,0,0,0,1,0,1,0,0,0,0,0
26.7,0,46523.0,1,3.38,79.8,1,28.7,1,0,3.7,0.76,0.64,0,1,0,0,0,1,0,0,1,0,0
17.0,0,30931.0,1,4.56,71.3,2,12.9,0,0,7.2,0.76,1.03,1,0,0,1,1,0,0,0,1,0,0
22.3,0,25000.0,1,4.25,96.7,5,48.4,0,1,3.0,3.89,4.0,0,0,0,1,1,0,0,0,0,0,0
19.8,1,25000.0,1,4.72,77.6,2,29.1,0,1,6.7,1.88,1.92,0,0,0,1,0,0,0,1,0,0,0
19.7,1,54011.0,1,7.49,90.8,4,22.7,0,0,7.0,3.85,3.14,0,0,0,1,0,0,1,0,0,0,1
19.6,0,29740.5,1,4.0,86.3,1,18.8,0,1,5.5,1.84,1.65,0,0,0,0,0,0,1,0,0,0,0
19.0,1,27970.0,1,1.08,74.8,2,18.7,0,0,5.5,1.12,1.12,0,1,0,0,0,0,0,1,1,0,0
24.7,0,25000.0,1,0.84,75.8,2,51.1,0,0,3.5,0.88,0.71,0,1,0,0,0,0,0,1,1,0,0
22.9,0,25000.0,1,5.2,85.2,1,40.8,1,0,2.7,3.17,2.82,1,0,0,1,0,0,1,0,1,0,0
21.1,0,27552.0,1,3.79,85.2,3,12.1,1,1,3.4,2.54,2.59,0,0,1,0,0,0,0,1,1,0,0
24.0,1,37531.0,1,2.06,79.0,5,12.6,0,1,3.4,3.16,3.76,0,0,0,1,1,0,0,0,0,0,0
17.7,0,25000.0,1,3.69,69.3,0,31.5,0,0,6.0,1.28,1.35,0,0,1,0,0,0,0,0,0,1,0
18.1,0,30036.0,1,3.38,88.4,1,17.8,0,0,3.0,4.0,4.0,0,0,1,0,0,0,0,1,0,0,0
17.0,1,25000.0,1,3.54,58.6,0,27.0,1,0,5.1,1.32,1.32,1,0,0,1,0,0,0,0,0,0,0
19.5,1,68969.0,1,1.51,84.8,0,48.6,1,0,5.6,0.53,0.42,1,0,1,0,0,0,0,0,0,1,0
21.4,1,173798.0,0,4.77,91.1,2,42.8,0,0,5.0,3.2,2.94,0,0,1,0,0,0,0,1,0,0,0
21.2,1,25000.0,1,4.93,67.2,3,9.5,0,1,5.0,2.89,2.27,0,0,0,1,0,0,1,0,1,0,0
21.3,0,25000.0,1,4.17,83.3,1,17.9,1,0,7.8,1.71,1.65,1,0,0,1,0,0,1,0,1,0,0
17.9,0,31893.0,1,3.9,78.9,0,32.9,1,0,6.4,2.99,3.11,0,0,1,0,1,0,0,0,0,0,0
22.8,0,26285.0,1,4.23,83.6,3,43.6,0,1,6.8,1.47,1.27,1,0,0,0,1,0,0,0,1,0,0
21.5,0,97033.0,1,4.06,89.8,2,20.1,1,0,4.8,3.87,3.81,0,0,1,0,0,1,0,0,1,0,0
22.6,0,80818.0,1,1.69,71.2,1,34.4,1,1,6.9,2.17,2.4,0,0,1,0,0,0,0,0,1,0,0
17.0,1,49972.0,1,2.91,80.2,1,24.5,1,0,6.0,1.52,1.5,0,0,0,1,0,0,0,1,0,1,0
21.7,0,25000.0,1,4.28,80.7,1,51.0,0,0,5.9,3.57,3.13,0,0,0,0,0,0,0,0,0,0,0
18.4,0,44652.0,1,3.04,66.4,4,37.5,0,0,4.8,0.9,0.89,1,0,0,0,0,0,0,0,0,0,0
20.1,0,34857.0,1,5.15,86.6,1,27.7,0,1,5.9,2.33,2.47,0,0,0,0,0,0,0,1,1,0,0
22.2,0,34365.0,1,2.24,95.0,2,12.1,0,0,9.3,1.6,1.05,0,1,0,0,0,0,0,1,0,0,0
21.2,0,29740.5,1,4.0,87.4,2,17.3,0,1,5.5,2.21,2.04,0,0,0,0,0,0,0,1,1,0,0
19.1,0,56223.0,1,6.7,83.0,1,5.0,1,1,8.6,2.04,1.73,0,0,0,0,0,0,1,0,0,0,0
21.0,0,31719.0,1,3.63,89.1,3,33.3,0,1,2.1,2.8,3.01,0,0,0,0,1,0,0,0,1,0,0
17.6,1,27987.0,1,2.05,77.2,0,38.0,0,1,5.6,1.8,1.68,0,0,0,0,0,0,0,0,0,0,0
23.5,0,25000.0,1,3.3,74.9,4,38.6,1,1,7.0,2.4,2.84,0,0,0,0,0,0,0,0,0,1,0
20.5,0,25000.0,1,5.58,86.1,2,22.6,0,0,6.2,3.8,3.66,0,1,0,0,0,1,0,0,0,0,0
23.5,1,35967.0,1,3.56,83.8,2,45.4,1,0,6.4,2.89,2.79,0,0,0,1,0,1,0,0,1,0,0
19.8,1,25000.0,1,4.51,84.5,2,49.0,0,0,4.8,3.08,3.41,0,0,0,0,0,1,0,0,1,0,0
19.8,0,47748.0,1,4.07,75.1,3,22.0,0,0,7.7,0.95,0.46,1,0,1,0,0,0,1,0,0,0,0
19.3,1,25000.0,1,4.74,70.0,2,44.2,0,1,2.6,2.03,1.52,0,0,0,1,0,1,0,0,1,0,0
22.9,1,25000.0,1,4.65,73.7,3,31.7,0,1,5.2,1.2,0.89,1,0,0,0,0,1,0,0,0,0,0
19.4,0,29740.5,1,4.0,75.2,2,23.7,0,0,5.5,1.03,1.46,0,0,1,0,1,0,0,0,0,0,0
22.4,0,25000.0,1,5.89,65.7,3,44.8,0,0,4.5,1.12,1.35,0,0,1,0,0,0,1,0,0,1,0
20.2,0,25000.0,1,4.66,85.8,0,15.5,0,0,5.6,3.7,3.89,0,1,0,0,0,0,1,0,0,0,0
17.0,1,58731.0,1,5.54,71.7,0,12.2,1,0,2.0,2.01,1.65,0,1,0,0,0,0,0,1,0,0,0
19.7,1,90460.0,1,3.68,71.2,2,25.2,1,1,3.2,3.21,2.97,0,0,1,0,0,0,0,1,0,1,0
18.4,1,25000.0,1,3.78,79.9,3,27.3,1,0,7.8,1.35,1.62,1,0,1,0,0,1,0,0,0,1,0
21.1,1,25000.0,1,7.48,74.8,0,10.3,1,0,5.9,3.41,3.17,0,1,0,0,1,0,0,0,0,0,0
18.4,1,29740.5,1,4.0,54.400000000000006,1,35.9,1,0,5.5,4.0,4.0,0,0,1,0,0,0,1,0,0,1,0
23.0,0,52098.0,1,5.63,70.3,4,20.6,0,1,7.3,1.22,1.54,1,0,0,0,1,0,0,0,1,0,0
20.8,0,79497.0,1,2.11,86.3,2,14.3,0,1,8.0,0.85,0.8,0,1,0,0,0,1,0,0,1,0,0
20.6,1,25000.0,1,4.46,79.3,2,37.8,0,0,8.8,2.01,2.02,0,0,0,0,1,0,0,0,0,0,0
22.4,1,69484.0,1,3.47,69.9,0,24.8,1,0,2.1,3.16,3.19,0,0,1,0,0,0,0,0,0,0,1
23.1,0,25000.0,1,6.0,93.6,0,42.7,0,0,8.0,1.58,1.62,0,0,0,1,0,1,0,0,0,1,0
21.0,0,36376.0,1,3.12,76.3,1,35.5,0,1,3.4,4.0,3.86,0,0,1,0,0,1,0,0,0,0,0
19.3,1,25000.0,1,3.44,86.2,1,27.6,1,0,6.0,1.59,2.07,0,0,1,0,0,0,1,0,1,0,0
17.1,0,27635.0,1,4.75,81.1,5,43.2,0,0,6.6,2.83,3.04,0,0,0,0,1,0,0,0,1,0,0
19.5,1,27815.0,1,2.63,82.8,1,35.0,1,1,8.4,0.71,0.48,1,0,1,0,1,0,0,0,0,1,0
19.6,1,25000.0,1,4.17,82.2,4,29.8,0,0,6.3,1.53,1.54,1,0,1,0,0,0,0,0,0,1,0
21.2,1,37458.0,1,3.22,71.0,0,36.1,1,0,6.0,1.15,1.39,0,0,0,0,0,0,0,1,0,0,1
20.2,0,25000.0,1,4.18,100.0,2,36.5,0,1,4.0,3.92,4.0,0,1,0,0,0,0,1,0,0,1,0
22.5,1,25000.0,1,3.88,75.9,3,16.9,0,1,2.5,1.04,0.9,0,1,0,0,0,0,1,0,1,0,0
19.7,1,38666.0,1,6.39,88.6,1,58.3,0,0,3.9,1.83,1.44,0,0,0,1,0,0,0,0,1,0,0
20.9,1,66518.0,1,4.6,75.7,1,30.8,0,0,8.0,2.48,2.37,1,0,1,0,1,0,0,0,1,0,0
23.6,0,29328.0,1,2.3,73.2,1,31.1,0,1,5.6,1.91,1.83,1,0,1,0,0,0,0,1,1,0,0
21.8,1,40223.0,1,2.81,93.0,4,8.9,1,0,8.5,0.9,1.28,0,0,0,0,0,0,0,1,0,0,0
20.9,1,46857.0,0,3.43,94.5,1,31.5,1,0,4.2,1.35,1.33,0,1,0,0,0,0,1,0,1,0,0
19.7,1,29740.5,1,4.0,85.6,1,32.1,1,0,5.5,2.28,1.86,1,0,0,1,0,0,0,1,0,0,0
19.6,1,25000.0,0,5.85,88.5,0,16.2,1,0,5.8,2.36,2.65,1,0,0,1,0,0,0,0,0,1,0
19.1,1,25000.0,1,3.27,72.0,2,17.5,0,1,7.8,1.55,1.52,0,0,1,0,0,0,0,0,0,1,0
19.8,1,25000.0,1,3.95,87.3,3,19.2,0,0,5.1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
22.7,1,94578.0,1,4.78,87.2,2,26.5,1,1,5.3,1.79,2.11,0,0,0,1,1,0,0,0,1,0,0
20.5,0,40333.0,1,7.63,85.5,1,32.6,0,0,7.7,1.16,0.75,0,0,0,0,0,0,0,1,0,1,0
18.0,1,39261.0,1,3.81,95.2,0,27.3,1,1,1.7,2.96,2.63,0,0,0,0,0,0,1,0,0,0,0
24.9,1,37040.0,1,6.16,63.8,2,33.6,1,0,5.2,3.09,2.96,0,0,0,0,0,0,0,0,0,0,0
21.7,1,25000.0,1,3.44,80.6,1,38.1,0,0,2.5,2.92,2.58,0,0,0,0,0,0,1,0,0,1,0
17.9,0,95122.0,1,5.27,93.9,2,36.5,1,0,5.4,3.98,3.95,0,1,0,0,1,0,0,0,0,1,0
20.0,0,39637.0,1,2.91,73.1,2,34.4,1,0,4.7,2.79,2.73,0,0,0,0,0,0,1,0,0,0,0
21.2,0,45885.0,1,5.04,87.2,0,33.4,0,0,6.6,0.85,0.71,0,0,0,0,0,0,0,1,0,0,1
24.8,0,25000.0,1,3.52,78.1,0,33.5,0,1,6.3,4.0,4.0,0,0,0,0,0,0,0,0,0,0,1
18.6,0,47467.0,1,5.19,82.7,2,28.2,0,1,5.0,2.9,2.32,0,0,0,1,0,1,0,0,1,0,0
23.1,0,25000.0,1,5.05,73.5,0,22.1,1,0,3.8,4.0,4.0,0,1,0,0,0,0,1,0,0,1,0
24.1,0,25000.0,1,4.81,100.0,0,28.9,1,0,5.6,1.83,2.12,0,0,0,0,0,0,0,1,0,0,0
19.6,1,25000.0,1,4.56,72.8,4,37.8,0,0,7.8,1.67,1.9,0,0,0,1,0,0,0,0,0,0,0
20.4,1,25000.0,1,3.38,81.0,3,37.8,0,0,3.7,2.41,2.53,0,1,0,0,0,1,0,0,0,0,1
18.7,0,25000.0,1,4.94,79.9,1,36.1,0,1,2.8,0.82,1.18,0,0,0,1,0,0,0,0,0,1,0
20.6,0,29740.5,1,4.0,90.6,1,24.3,0,1,5.5,1.93,1.61,0,0,0,1,1,0,0,0,0,0,0
20.9,1,25000.0,1,7.32,82.6,3,27.4,0,1,2.7,3.33,3.87,0,0,1,0,0,0,1,0,1,0,0
22.5,0,36332.0,0,4.84,69.4,2,27.4,0,1,5.5,2.62,2.67,1,0,1,0,0,0,0,1,1,0,0
23.4,1,81274.0,1,4.7,76.9,0,22.7,0,0,3.0,4.0,4.0,0,1,0,0,0,0,1,0,1,0,0
19.4,1,27510.0,1,4.61,64.7,1,40.7,0,0,4.8,1.8,2.03,1,0,1,0,0,0,0,0,0,0,0
17.0,1,25000.0,0,3.03,82.6,1,7.9,0,0,6.3,0.74,0.28,0,0,1,0,0,0,0,1,0,0,0
21.0,1,25715.0,1,3.22,96.2,1,54.3,1,1,1.7,3.56,3.4,0,0,0,0,0,1,0,0,0,1,0
21.6,1,60842.0,1,4.31,80.4,2,54.9,0,1,7.3,1.85,1.95,0,0,1,0,0,0,0,0,0,1,0
21.5,0,28238.0,1,3.37,84.7,2,30.6,1,0,8.1,3.3,3.46,1,0,1,0,0,0,0,1,1,0,0
20.3,0,74429.0,1,2.46,90.8,3,34.9,0,0,8.9,1.39,1.38,1,0,1,0,0,0,0,0,0,0,1
21.3,0,39017.0,1,3.9,76.5,3,40.2,1,1,8.2,1.65,2.24,1,0,1,0,1,0,0,0,1,0,0
24.3,1,25000.0,1,4.46,90.8,1,20.9,0,0,9.8,1.49,1.3,1,1,0,0,0,1,0,0,0,1,0
21.8,0,31753.0,0,3.98,97.3,2,36.8,1,1,5.9,1.46,1.2,1,0,0,1,0,0,0,1,0,0,0
20.2,1,35532.0,1,5.37,67.8,1,45.8,0,1,7.0,2.78,2.7,0,0,0,1,1,0,0,0,1,0,0
19.9,1,56852.0,1,4.21,91.1,0,8.4,1,0,5.0,1.91,1.74,0,1,0,0,0,1,0,0,1,0,0
20.6,0,88591.0,1,6.06,70.1,5,12.7,0,1,6.7,3.49,3.49,0,0,0,0,0,0,0,0,0,0,0
24.6,1,51258.0,1,7.0,75.8,0,39.0,1,0,5.7,3.58,3.65,0,0,0,1,1,0,0,0,0,0,0
20.6,1,38727.0,1,3.83,91.1,2,26.8,0,0,2.5,2.8,2.55,0,0,1,0,0,0,0,1,0,0,0
21.0,1,44610.0,1,2.55,84.6,1,25.4,1,0,2.8,3.58,3.73,0,1,0,0,0,0,0,0,0,0,0
19.9,0,26882.0,1,2.51,78.3,4,26.1,0,0,8.8,0.65,0.19,1,0,0,0,0,1,0,0,0,1,0
23.4,1,25000.0,0,3.94,99.9,3,16.5,0,0,5.8,1.7,1.46,0,0,1,0,0,1,0,0,1,0,0
25.3,0,30482.0,1,5.04,79.4,1,25.1,0,0,8.1,1.47,1.68,0,1,0,0,1,0,0,0,0,0,0
22.0,0,29740.5,1,4.0,90.8,1,14.2,1,0,5.5,3.89,3.9,0,0,0,0,0,0,1,0,0,0,0
21.2,0,25000.0,1,4.03,79.6,2,45.7,0,1,3.9,1.93,1.51,1,0,0,1,1,0,0,0,0,0,0
21.1,0,65905.0,1,3.32,85.7,2,31.6,0,1,5.3,1.53,1.71,1,0,1,0,1,0,0,0,0,0,0
17.0,1,54353.0,1,3.59,85.9,2,31.3,0,1,6.9,1.66,1.79,0,0,0,1,1,0,0,0,0,1,0
22.6,1,25000.0,1,4.14,82.6,3,38.0,1,1,8.0,1.53,1.44,1,0,0,0,0,1,0,0,1,0,0
21.3,1,67474.0,0,5.27,70.7,2,63.5,1,1,5.8,2.08,2.1,0,0,1,0,0,1,0,0,0,0,0
21.9,1,25000.0,0,5.21,84.2,2,17.4,0,0,6.7,1.9,2.03,1,0,0,0,1,0,0,0,0,0,1
19.4,0,25000.0,1,1.09,77.4,2,7.9,1,0,5.2,3.12,2.86,0,0,0,1,0,0,0,1,0,0,0
20.2,1,56816.0,0,4.88,78.3,2,29.6,0,0,8.1,1.58,1.15,1,1,0,0,0,0,0,1,1,0,0
20.1,1,28836.0,1,4.84,86.7,1,8.1,0,1,8.1,3.77,4.0,0,1,0,0,0,1,0,0,1,0,0
23.2,0,92922.0,1,3.89,86.2,3,25.9,1,1,4.1,3.51,3.57,0,0,0,0,1,0,0,0,0,0,0
20.2,0,25000.0,1,3.56,76.0,3,40.5,0,0,6.2,4.0,3.84,0,1,0,0,0,0,0,0,0,0,0
